DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
03/01/22,2017,20186845,34041,899,5P GAS PIPELINE COMPANY,110 SOUTH RAGSDALE ST.,JACKSONVILLE,TX,75766,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,Yes,0,7,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,8,INITIAL,3/9/2018,3/9/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186535,33709,929,"SEBRING GAS SYSTEM, INC",3515 US-27 SOUTH,SEBRING,FL,33870,Natural Gas,,FLORIDA,0,0,0,,,,,,,,,,,,,,No,0,0.039,0,0,0,0,0.14,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0.14,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0.14,0,0,0.179,INITIAL,2/23/2018,2/23/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186459,33621,952,ENERFIN RESOURCES II-92 LIMITED PARTNERSHIP,1001 SOUTH DAIRY ASHFORD ROAD SUITE 220,HOUSTON,TX,77077,Natural Gas,,TEXAS,0,0,0,91,,,,,,,,,,,,,No,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,INITIAL,2/13/2018,2/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186533,33707,967,"PINEDALE NATURAL GAS, INC",PO BOX 649 108 N JACKSON AVE,PINEDALE,WY,82941,Natural Gas,,WYOMING,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7.04,INITIAL,2/23/2018,2/23/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186504,33672,977,"LAKIN, CITY OF",PO BOX 148  121 N.MAIN,LAKIN,KS,67860,Natural Gas,,KANSAS,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,INITIAL,2/20/2018,2/20/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187265,34494,978,LAWRENCE PAPER CO,2801 LAKEVIEW RD  P.O. BOX 887,LAWRENCE,KS,66049,Natural Gas,,KANSAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0.779,0,0,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779,0,0,0.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779,0,0,0.779,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187155,34374,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,220 WEST VALLEY ST. NW,ABINGDON,VA,24210,Natural Gas,,VIRGINIA,0,0,0,,,,,,,,,,,,,,No,0,15.323,0,0,0,0,0,0,0,15.323,0,0,0,0,0,0,0,0,0,0,0,15.323,0,0,0,0,0,0,0,15.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.323,0,0,0,0,0,0,0,15.323,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187292,34521,993,CROSSROADS PIPELINE COMPANY,700 LOUISIANA STREET,HOUSTON,TX,77002,Natural Gas,"INDIANA, OHIO",,0,12.3,12.3,16014.049,0,0,0,0,0,,,,,,,NA,No,0,202.2,0,0,0,0,0,0,0,202.2,0,0,0,0,0,0,0,0,0,0,0,202.2,0,0,0,0,0,0,0,202.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.2,0,0,0,0,0,0,0,202.2,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187039,34255,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,Natural Gas,"ALABAMA, OCS-Gulf of Mexico",,0,0,0,,,,,,,0,0,0,0,0,0,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.98,0,0,0,0,0,0,0,416.98,0,416.98,0,0,0,0,0,0,0,416.98,0,416.98,0,0,0,0,0,0,0,416.98,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187163,34382,997,MIDWAY SUNSET COGENERATION CO,3466 W. CROCKER SPRINGS ROAD,FELLOWS,CA,93224,Natural Gas,CALIFORNIA,,0,0,0,9611.02,,,,,,,,,,,,,No,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186345,33480,999,"PACIFIC COAST ENERGY COMPANY, LP",1555 ORCUTT HILL ROAD,ORCUTT,CA,93455,Natural Gas,,CALIFORNIA,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,INITIAL,1/19/2018,1/19/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187520,34778,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",370 VAN GORDON ST,LAKEWOOD,CO,80228,Natural Gas,"COLORADO, KANSAS, MISSOURI, NEBRASKA, WYOMING",,0,22.57,22.57,135544,,,,,,,,,,,,,No,1.15,4298.52,0,0,0,0,3.4,0,0,4303.07,0,0,0,0,0,0,0,0,0,0,1.15,4298.52,0,0,0,0,3.4,0,0,4303.07,0.3,8.91,0,0,0,0,0,0,0,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8.91,0,0,0,0,0,0,0,9.21,1.45,4307.43,0,0,0,0,3.4,0,0,4312.28,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186915,34119,1042,J CLEO THOMPSON,325 N ST PAUL SUITE 4300,DALLAS,TX,75201,Natural Gas,,TEXAS,0,3.69,3.69,,,,,,,,,,,,,,No,0,3.69,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,2.38,0,6.07,0,0,0,0,0,0,0,6.07,INITIAL,3/11/2018,3/11/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187453,34694,1065,BALCONES STARR PIPELINE,3503 N TAYLOR RD,MISSION,TX,78573,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,29,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187199,34421,1088,BALTIMORE GAS AND ELECTRIC COMPANY,110 W FAYETTE ST,BALTIMORE,MD,21201,Natural Gas,,MARYLAND,0,48.227,48.227,,,,,,,,,,,,,,Yes,0,161.028,0,0,0,0,0,0,0,161.028,0,0,0,0,0,0,0,0,0,0,0,161.028,0,0,0,0,0,0,0,161.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.028,0,0,0,0,0,0,0,161.028,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187208,34431,1209,COLUMBIA GAS OF MASSACHUSETTS,4 TECHNOLOGY DRIVE,WESTBOROUGH,MA,01581,Natural Gas,,MASSACHUSETTS,0,1.7,1.7,,,,,,,,,,,,,,Yes,0,1.9,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,1.9,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187065,34282,1217,BEAR CREEK STORAGE CO,"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,LOUISIANA,,0,0,0,28992,,,,,,,,,,,,,No,0,25.31,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,25.31,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186380,33520,1232,BEDFORD NATURAL GAS SYSTEM,625 COURT,BEDFORD,IA,50833,Natural Gas,,IOWA,0,0,0,,,,,,,,,,,,,,Yes,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,INITIAL,1/30/2018,1/30/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187041,34257,1472,BLACK MARLIN PIPELINE CO,ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,Natural Gas,"OCS-Gulf of Mexico, TEXAS",,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,49.36,0,0,0,0,0,0,0,49.36,0,55.12,0,0,0,0,0,0,0,55.12,0,55.12,0,0,0,0,0,0,0,55.12,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186450,33612,1486,BLACK WARRIOR TRANSMISSION CORP,PO BOX 140 / 17100 METHANE LANE,BROOKWOOD,AL,35444,Natural Gas,,ALABAMA,0,0,0,,,,,,,,,,,,,,,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,INITIAL,2/12/2018,2/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186523,34835,1552,BLUE DOLPHIN PIPELINE COMPANY,801 TRAVIS STREET SUITE 2100,HOUSTON,TX,77002,Natural Gas,"OCS-Gulf of Mexico, TEXAS",,0,0,0,,,,,,,,,,,,,,No,0,3,0,0,0,0,0,0,0,3,0,33,0,0,0,0,0,0,0,33,0,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.97,0,0,0,0,0,0,0,31.97,0,31.97,0,0,0,0,0,0,0,31.97,0,67.97,0,0,0,0,0,0,0,67.97,SUPPLEMENTAL,2/21/2018,3/23/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186983,34192,1640,BOSTON GAS CO,40 SYLVAN ROAD,WALTHAM,MA,02451,Natural Gas,,MASSACHUSETTS,0,6.3,6.3,,,,,,,,,,,,,,Yes,0,6.31,0,0,0,0,0,0,0,6.31,0,0,0,0,0,0,0,0,0,0,0,6.31,0,0,0,0,0,0,0,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31,0,0,0,0,0,0,0,6.31,INITIAL,3/12/2018,3/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186346,36532,1700,BRAZOS ELECTRIC POWER COOPERATIVE INC,P.O. BOX 2585,WACO,TX,76702,Natural Gas,,TEXAS,0,0,0,29753230,,,,,,,,,,,,,No,0,70.5,0,0,0,0,0,0,0,70.5,0,0,0,0,0,0,0,0,0,0,0,70.5,0,0,0,0,0,0,0,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,0,0,0,0,0,0,0,70.5,SUPPLEMENTAL,1/22/2018,4/12/2019,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186461,33623,1752,BRIGHTON MUNICIPAL GAS SYSTEM,100 EAST WASHINGTON STREET,BRIGHTON,IA,52540,Natural Gas,,IOWA,0,0,0,,,,,,,,,,,,,,Yes,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,INITIAL,2/13/2018,2/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186978,34187,1800,KEYSPAN ENERGY DELIVERY - NY CITY,40 SYLVAN RD.,WALTHAM,MA,02451,Natural Gas,,NEW YORK,0,69.21,69.21,,,,,,,,,,,,,,No,0,69.21,0,0,0,0,0,0,0,69.21,0,0,0,0,0,0,0,0,0,0,0,69.21,0,0,0,0,0,0,0,69.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.21,0,0,0,0,0,0,0,69.21,INITIAL,3/12/2018,3/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187424,34664,1845,"BUCKEYE PARTNERS, LP",FIVE TEK PARK 9999 HAMILTON BOULEVARD,BREINIGSVILLE,PA,18031,Natural Gas,,TEXAS,0,0.127,0.127,1356.805,,,,,,,,,,,,,No,0,0.127,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0.127,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187243,34470,2042,CALLIDUS TECHNOLOGIES by HONEYWELL,"7130 SOUTH LEWIS, SUITE 335",TULSA,OK,74136,Natural Gas,,OKLAHOMA,0,0,0,11.151,,,,,,,,,,,,,No,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187233,34460,2066,CAPE COD GAS CO (DIV OF COLONIAL GAS CO),40 SYLVAN RD,WALTHAM,MA,02451,Natural Gas,,MASSACHUSETTS,0,0.19,0.19,,,,,,,,,,,,,,,0,0.19,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.19,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187134,34353,2128,CASCADE NATURAL GAS CORP,8113 W. GRANDRIDGE BLVD,KENNEWICK,WA,99336,Natural Gas,,"OREGON, WASHINGTON",0,8.28,8.28,,,,,,,,,,,,,,Yes,0,202.52,0,0,0,0,0,0,0,202.52,0,0,0,0,0,0,0,0,0,0,0,202.52,0,0,0,0,0,0,0,202.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.52,0,0,0,0,0,0,0,202.52,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187314,34545,2180,CENTRAL CITY GAS SYSTEM DEPT,PO BOX 418,CENTRAL CITY,NE,68826,Natural Gas,,NEBRASKA,0,0,0,,,,,,,,,,,,,,Yes,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186782,33976,2188,CENTRAL FLORIDA GAS CORP,1641 WORTHINGTON RD. SUITE 220,WEST PALM BEACH,FL,33409,Natural Gas,,FLORIDA,0,9.83,9.83,,,,,,,,,,,,,,Yes,0,9.83,0,0,0,0,0,0,0,9.83,0,0,0,0,0,0,0,0,0,0,0,9.83,0,0,0,0,0,0,0,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83,0,0,0,0,0,0,0,9.83,INITIAL,3/7/2018,3/7/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187260,34489,2196,CENTRAL HUDSON GAS & ELECTRIC CORP,284 SOUTH AVENUE,POUGHKEEPSIE,NY,12601,Natural Gas,,NEW YORK,0,15.53,15.53,,,,,,,,,,,,,,Yes,0,165.44,0,0,0,0,0,0,0,165.44,0,0,0,0,0,0,0,0,0,0,0,165.44,0,0,0,0,0,0,0,165.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.44,0,0,0,0,0,0,0,165.44,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186528,33703,2256,"CHANUTE, CITY OF",1002 E 14TH STREET,CHANUTE,KS,66720,Natural Gas,,KANSAS,0,0,0,,,,,,,,,,,,,,Yes,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.32,INITIAL,2/22/2018,2/22/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186993,34202,2288,CHATTANOOGA GAS CO,10 PEACHTREE PLACE NE,ATLANTA,GA,30309,Natural Gas,,TENNESSEE,0,5.6,5.6,,,,,,,,,,,,,,Yes,0,6.6,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,6.6,INITIAL,3/12/2018,3/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186552,33727,2304,CHILDERSBURG GAS BOARD,117 6TH AVENUE SW,CHILDERSBURG,AL,35044,Natural Gas,,ALABAMA,0,1.03,1.03,,,,,,,,,,,,,,Yes,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,INITIAL,2/26/2018,2/26/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187211,34438,2364,DUKE ENERGY OHIO,139 East Fourth Street PO Box 960 - Room 460-Annex,CINCINNATI,OH,45202,Natural Gas,,OHIO,0,22.975,22.975,,,,,,,,,,,,,,Yes,0,70.275,0,0,0,0,0,0,0,70.275,0,0,0,0,0,0,0,0,0,0,0,70.275,0,0,0,0,0,0,0,70.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.275,0,0,0,0,0,0,0,70.275,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187534,34801,2382,CITATION OIL & GAS CORP,14077 CUTTEN ROAD,HOUSTON,TX,77069,Natural Gas,,ILLINOIS,0,0,0,98793,,,,,,,,,,,,,No,0,1,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,6,INITIAL,3/19/2018,3/19/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186748,33939,2392,CITIZENS GAS & COKE UTILITY,2020 NORTH MERIDAN ST,INDIANAPOLIS,IN,46202,Natural Gas,,INDIANA,0,118.419,118.419,0,,,,,,0,,,,,,,No,0,237.6,0,0,0,0,0,0,0,237.6,0,0,0,0,0,0,0,0,0,0,0,237.6,0,0,0,0,0,0,0,237.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.6,0,0,0,0,0,0,0,237.6,INITIAL,3/7/2018,3/7/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187252,34480,2408,CITIZENS GAS FUEL CO,127 N. MAIN STREET,ADRIAN,MI,49221,Natural Gas,,MICHIGAN,0,0,0,,,,,,,,,,,,,,Yes,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
