DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20210311,18408,4280,EL PASO NATURAL GAS CO,"1001 LOUISIANA ST, STE 1000",Houston,TX,77002-5089,,Crude Oil,,CALIFORNIA,,0,0,,,,,,0.000,0.000,0,0.000,0.000,0,122.41,0,0,0,0,122.41,0,0,0,0,0,0,0,0,122.41,0,0,0,0,122.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.41,0,122.41,0,0,0,0,0,0,0,0,0,0,0,0,122.41,122.41,0,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210557,18932,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,"ILLINOIS, OKLAHOMA, TENNESSEE, TEXAS",TEXAS,,5.31,5.31,,,,,,,142760262.000,,,,0,5.49,0,0,0,0,5.49,0,0,0,0,0,0,0,0,5.49,0,0,0,0,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,2.82,0,0,0,2.82,2.82,0,SUPPLEMENTAL,06/15/21,12/27/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210576,18683,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,HVL,TEXAS,TEXAS,,31.09,31.09,,,,,,,,,172295323.000,,0,92.96,0,0,0,0,92.96,0,0,0,0,0,0,0,0,92.96,0,0,0,0,92.96,0,0,0,0,0,0,0,0,0,0,0,0,52.12,0,52.12,0,0,0,4.48,0,4.48,1.63,0,1.63,0,0,0,0.34,0,0.34,0,0,0,58.57,58.57,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, KENTUCKY","TENNESSEE, TEXAS",,19.67,19.67,,,,,,,,,,645063841.000,0,83.36,0,0,0,0,83.36,0,0,0,0,0,0,0,0,83.36,0,0,0,0,83.36,0,0,0,0,0,0,0,0,0,0,11.24,11.24,0,0,0,0,0,0,0.19,0,0.19,0.17,0,0.17,1.722,0,1.722,69.33,0,69.33,0,0,0,82.652,71.412,11.24,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210186,18275,4461,"EOG RESOURCES, INC",1111 BAGBY ST. SKY LOBBY 2,HOUSTON,TX,77002,,Crude Oil,,TEXAS,,5.25,5.25,,,,,,,1135674594.000,,,,0,52.455,0,0,0,0,52.455,0,0,0,0,0,0,0,0,52.455,0,0,0,0,52.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.455,0,52.455,0,0,0,52.455,52.455,0,INITIAL,06/01/21,6/1/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210439,18541,4472,CYPRESS INTERSTATE PIPELINE LLC,"1001 LOUISIANA ST., SUITE 1000",HOUSTON,TX,77002,,HVL,"LOUISIANA, TEXAS",,,66.53,66.53,,,,,,,,,14269227.000,,0,104.33,0,0,0,0,104.33,0,0,0,0,0,0,0,0,104.33,0,0,0,0,104.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.33,0,104.33,0,0,0,0,0,0,0,0,0,104.33,104.33,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,PO Box 2650,TULSA,OK,74101,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, MISSOURI, OKLAHOMA, TEXAS",,,1664.96,1664.96,,,,,,0.000,0.000,0,0.000,87409369416.000,0,1836.62,0,0,0,0,1836.62,0,0,0,0,0,0,0,0,1836.62,0,0,0,0,1836.62,0,0,0,0,0,0,0,1.9,1.9,0,5.25,5.25,11.89,2.3,14.19,567.36,0,567.36,11.57,0,11.57,31.29,0,31.29,8.51,0,8.51,39.05,0,39.05,0,0,0,679.12,669.67,9.45,INITIAL,06/12/21,6/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.598,SPRING,TX,77389,,Crude Oil,"LOUISIANA, NEW MEXICO, OCS-Gulf of Mexico, TEXAS","MONTANA, TEXAS",14.43,304.96,319.39,,295393528,,,,,15481349543.000,,,,0,499.43,0,0,0,0,499.43,0,152.52,0,0,0,0,152.52,0,651.95,0,0,0,0,651.95,5.37,0.01,5.38,0,0,0,0,40.57,40.57,5.23,57.66,62.89,0,62.18,62.18,0,0,0,0.96,0,0.96,135.43,0,135.43,8.98,0,8.98,0.79,0,0.79,0,0,0,317.18,156.76,160.42,SUPPLEMENTAL,06/15/21,12/20/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210606,18714,4906,EXXONMOBIL PIPELINE CO,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.598,SPRING,TX,77389,,HVL,,"LOUISIANA, TEXAS",,1007.35,1007.35,,,,,,,,,1842032231.000,,0,1621.14,0,0,0,0,1621.14,0,0,0,0,0,0,0,0,1621.14,0,0,0,0,1621.14,0,1.08,1.08,0,0.51,0.51,0,0,0,0,72.03,72.03,2.17,359.56,361.73,0,316.74,316.74,188.05,0,188.05,305.61,0,305.61,13.85,0,13.85,3.24,0,3.24,0,0,0,1262.84,512.92,749.92,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.598,SPRING,TX,77389,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, LOUISIANA, TEXAS, WASHINGTON","LOUISIANA, TEXAS",,384.08,384.08,,,,,,,,,,5339749498.000,0,642.77,0,0,0,0,642.77,0,0,0,0,0,0,0,0,642.77,0,0,0,0,642.77,0,0.23,0.23,0,0,0,0,0.01,0.01,0,36.06,36.06,49.31,163.76,213.07,2.06,11.99,14.05,40.31,0,40.31,27.27,0,27.27,27.08,0,27.08,2.72,0,2.72,0,0,0,360.8,148.75,212.05,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210646,18756,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",22777 SPRINGWOODS VILLAGE PARKWAY W4.2A.531,SPRING,TX,77389,,CO2,,WYOMING,,12.00,12.00,,,,,,5139615895.000,,,,,0,160.48,0,0,0,0,160.48,0,0,0,0,0,0,0,0,160.48,0,0,0,0,160.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210383,18482,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",22777 SPRINGWOODS VILLAGE PARKWAY W4.2A.531,SPRING,TX,77389,,Crude Oil,"CALIFORNIA, OCS-Pacific",,9.68,1.15,10.83,,0,,,,,0.000,,,,0,1.15,0,0,0,0,1.15,0,9.68,0,0,0,0,9.68,0,10.83,0,0,0,0,10.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/13/21,6/13/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",2277 PLAZA DRIVE SUITE 500,SUGAR LAND,TX,77479,,Crude Oil,"KANSAS, OKLAHOMA","KANSAS, OKLAHOMA",,207.05,207.05,,,,,,,2774660854.000,,,,37.89,387.01,0,0,0,0,424.9,0,0,0,0,0,0,0,37.89,387.01,0,0,0,0,424.9,0,0,0,0,45.2,45.2,0,109.53,109.53,0.52,46.98,47.5,0,31.85,31.85,1.59,0.34,1.93,0.88,0,0.88,19.2,0,19.2,53.35,0.04,53.39,18.73,0,18.73,0,0,0,328.21,94.27,233.94,SUPPLEMENTAL,03/31/21,12/22/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210341,18438,6911,GULF STATE PIPELINE CO INC,FM HWY 418 WEST PO BOX 1636,SILSBEE,TX,77656,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,7.4,7.4,,,,,,,,,,169801265.000,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,27,0,27,6,0,6,54,54,0,INITIAL,06/11/21,6/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210351,18448,7063,HARBOR PIPELINE CO,1300 MAIN STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),NEW JERSEY,,,78.4,78.4,,,,,,,,,,7884667.000,0,80.4,0,0,0,0,80.4,0,0,0,0,0,0,0,0,80.4,0,0,0,0,80.4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,INITIAL,06/12/21,6/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210246,18342,7660,HUNT CRUDE OIL SUPPLY CO,2200 JACK WARNER PARKWAY SUITE 400,TUSCALOOSA,AL,35401,,Crude Oil,"ALABAMA, MISSISSIPPI",ALABAMA,,64.34,64.34,,,,,,,2222635208.000,,,,0,233.04,0,0,0,0,233.04,0,0,0,0,0,0,0,0,233.04,0,0,0,0,233.04,0,0,0,0,0,0,0,0,0,0,0,0,0,55.16,55.16,126.24,0,126.24,0,0,0,42.4,0,42.4,7.61,0,7.61,1.63,0,1.63,0,0,0,233.04,177.88,55.16,INITIAL,06/09/21,6/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210152,18224,8014,IDAHO PIPELINE CORP,POB 35236,SARASOTA,FL,34242,,Refined and/or Petroleum Product (non-HVL),,IDAHO,,2.32,2.32,,,,,,,,,,0.000,0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,0,INITIAL,05/24/21,5/24/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210115,18304,8175,INTERSTATE STORAGE & PIPELINE C0,"400 AMHERST STREET, SUITE 405",NASHUA,NH,03063,,Refined and/or Petroleum Product (non-HVL),,NEW JERSEY,,7.80,7.80,,,,,,0.000,0.000,0,0.000,11486176.000,0,11.8,0,0,0,0,11.8,0,0,0,0,0,0,0,0,11.8,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,11.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,0,11.53,SUPPLEMENTAL,05/05/21,6/4/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,2000 S. MAIN,MCPHERSON,KS,67460,,Crude Oil,"KANSAS, NEBRASKA, OKLAHOMA, TEXAS",KANSAS,,254.95,254.95,,,,,,,4432525157.000,,,,0,777.96,0,0,0,0,777.96,0,0,0,0,0,0,0,0,777.96,0,0,0,0,777.96,0,0,0,0,0,0,0,23.21,23.21,0,342.68,342.68,0,74.82,74.82,0,79.67,79.67,0,0,0,44.36,0,44.36,86.6,0,86.6,123.43,0,123.43,3.19,0,3.19,777.96,257.58,520.38,SUPPLEMENTAL,07/16/21,7/20/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,19003 IH-10 WEST,San Antonio,TX,78257,,HVL,"ARKANSAS, ILLINOIS, INDIANA, IOWA, KANSAS, LOUISIANA, MISSOURI, NEBRASKA, SOUTH DAKOTA",,,1830.9,1830.9,,,,,,,,,8670805952.000,,0,2306.7,0,0,0,0,2306.7,0,0,0,0,0,0,0,0,2306.7,0,0,0,0,2306.7,0,0,0,0,0,0,0,0,0,0.6,139.3,139.9,220.2,0.6,220.8,1613.2,0,1613.2,2.9,0,2.9,21.94,0,21.94,9.7,0,9.7,47,0,47,0.4,0,0.4,2055.84,1915.94,139.9,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,19003 IH-10 WEST,San Antonio,TX,78257,,Refined and/or Petroleum Product (non-HVL),"IOWA, KANSAS, MINNESOTA, NEBRASKA, NORTH DAKOTA, SOUTH DAKOTA",WYOMING,,995.8,995.8,,,,,,,,,,14176556513.000,0,2204.7,0,0,0,0,2204.7,0,0,0,0,0,0,0,0,2204.7,0,0,0,0,2204.7,0.8,0.3,1.1,0,0,0,0,50.1,50.1,12.7,32.3,45,418,144.5,562.5,3.8,36.7,40.5,352.4,0,352.4,20.5,0,20.5,24.6,0,24.6,20,0,20,10.9,0,10.9,1127.6,863.7,263.9,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210284,18381,10250,KIANTONE PIPELINE CORP,PO BOX 780,WARREN,PA,16365,,Crude Oil,"NEW YORK, PENNSYLVANIA",,,60.42,60.42,,,,,,,1833549833.000,,,,0,78.28,0,0,0,0,78.28,0,0,0,0,0,0,0,0,78.28,0,0,0,0,78.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.83,0,77.83,0.1,0,0.1,0.04,0,0.04,0.22,0,0.22,0.09,0,0.09,0,0,0,78.28,78.28,0,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210285,18382,10250,KIANTONE PIPELINE CORP,PO BOX 780,WARREN,PA,16365,,Refined and/or Petroleum Product (non-HVL),,PENNSYLVANIA,,3.24,3.24,,,,,,,,,,1614581.000,0,6.915,0,0,0,0,6.915,0,0,0,0,0,0,0,0,6.915,0,0,0,0,6.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958,0,4.958,0.307,0,0.307,0.298,0,0.298,1.314,0,1.314,0.038,0,0.038,0,0,0,6.915,6.915,0,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210339,18436,10346,KUPARUK TRANSPORTATION CO,PO BOX 100360,ANCHORAGE,AK,99501,,Crude Oil,ALASKA,,,36.867,36.867,,,,,,,2686498843.000,,,,0,0,29.336,7.531,0,0,36.867,0,0,0,0,0,0,0,0,0,29.336,7.531,0,0,36.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/11/21,6/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210067,18124,11032,SPIRE MISSOURI INC. EAST,700 MARKET STREET,SAINT LOUIS,MO,63101,,HVL,"ILLINOIS, MISSOURI",,,40.042,40.042,,,,,,,,,77638529.000,,0,40.042,0,0,0,0,40.042,0,0,0,0,0,0,0,0,40.042,0,0,0,0,40.042,0,0,0,0,5.656,5.656,0,0,0,0,1.784,1.784,0,25.594,25.594,4.842,0,4.842,1.73,0,1.73,0,0,0,0.255,0,0.255,0.181,0,0.181,0,0,0,40.042,7.008,33.034,INITIAL,03/16/21,3/16/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",5400 WESTHEIMER COURT,HOUSTON,TX,77056,,Crude Oil,"ILLINOIS, INDIANA, MICHIGAN, MINNESOTA, NEW YORK, NORTH DAKOTA, WISCONSIN",,,2188.08,2188.08,,,,,,0.000,758107963861.000,0,17236332128.000,0.000,0,4365.63,0,0,0,0,4365.63,0,0,0,0,0,0,0,0,4365.63,0,0,0,0,4365.63,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36,18.36,4.39,0,4.39,0,0,0,461.14,0,461.14,162.92,0,162.92,0.47,0,0.47,0,0,0,647.28,628.92,18.36,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210288,18385,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",5400 WESTHEIMER COURT,HOUSTON,TX,77056,,HVL,"MINNESOTA, NORTH DAKOTA, WISCONSIN",,,174.25,174.25,,,,,,0.000,2359167614.000,0,9173544786.000,0.000,0,324.84,0,0,0,0,324.84,0,0,0,0,0,0,0,0,324.84,0,0,0,0,324.84,0,0,0,0,0,0,0,0,0,0,188.82,188.82,0,0,0,0,0,0,0,0,0,136.02,0,136.02,0,0,0,0,0,0,0,0,0,324.84,136.02,188.82,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210501,18604,11272,LAVACA PIPELINE CO,"103 FANNIN ROAD, PO BOX 769",POINT COMFORT,TX,77978,,HVL,,TEXAS,,4.07,4.07,,,,,,0.000,0.000,0,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.05,0,35.05,13.2,0,13.2,0,0,0,0,0,0,48.25,48.25,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210502,18605,11272,LAVACA PIPELINE CO,"103 FANNIN ROAD, PO BOX 769",POINT COMFORT,TX,77978,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,5.08,5.08,,,,,,0.000,0.000,0,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,0,4.62,0,0,0,0,0,0,0,0,0,4.62,4.62,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",12700 PARK CENTRAL DRIVE SUITE 700,DALLAS,TX,75251,,Crude Oil,"ARKANSAS, LOUISIANA","ARKANSAS, TEXAS",,116.25,116.25,,,,,,0.000,3573083251.000,0,0.000,0.000,24.95,366.21,0,0,0,0,391.16,0,0,0,0,0,0,0,24.95,366.21,0,0,0,0,391.16,0,0,0,0,234.48,234.48,0,26.28,26.28,0,14.48,14.48,0,0,0,2.73,0,2.73,0,0,0,5.4,0,5.4,95.47,0,95.47,12.32,0,12.32,0,0,0,391.16,115.92,275.24,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210404,18504,11551,"DELEK LOGISTICS OPERATING, LLC.",12700 PARK CENTRAL DRIVE SUITE 700,DALLAS,TX,75251,,Refined and/or Petroleum Product (non-HVL),,ARKANSAS,,27.42,27.42,,,,,,0.000,0.000,0,0.000,131624600.000,0,170.37,0,0,0,0,170.37,0,0,0,0,0,0,0,0,170.37,0,0,0,0,170.37,0,0,0,0,4.43,4.43,0,149.56,149.56,0,0,0,0,0,0,7.97,0,7.97,0,0,0,0,0,0,8.41,0,8.41,0,0,0,0,0,0,170.37,16.38,153.99,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210564,18670,11733,LOOP LLC,137 NORTHPARK BLVD,COVINGTON,LA,70433,,Crude Oil,"LOUISIANA, OCS-Gulf of Mexico",,4.08,35.33,39.41,,2894267531,,,,,17115126749.000,,,,0,91.5,0,0,0,0,91.5,0,22.6,0,0,0,0,22.6,0,114.1,0,0,0,0,114.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210565,18671,11733,LOOP LLC,137 NORTHPARK BLVD,COVINGTON,LA,70433,,Refined and/or Petroleum Product (non-HVL),"LOUISIANA, OCS-Gulf of Mexico",,3.93,1.63,5.56,,,,,574112,,,,,108443.000,0,3.4,0,0,0,0,3.4,0,18,0,0,0,0,18,0,21.4,0,0,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,1300 MAIN STREET,HOUSTON,TX,77002,,Crude Oil,"ARKANSAS, KENTUCKY, LOUISIANA, MICHIGAN, MISSISSIPPI, OHIO, TENNESSEE, TEXAS",,,650,650,,,,,,,43225038208.000,,,,0,1114.3,0,0,0,0,1114.3,0,0,0,0,0,0,0,0,1114.3,0,0,0,0,1114.3,29.2,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.4,0,0.4,0,0,0,0,0,0,29.8,29.8,0,SUPPLEMENTAL,06/12/21,6/23/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210590,18697,12624,EXXONMOBIL OIL CORPORATION,1795 BURT STREET,BEAUMONT,TX,77701,,Crude Oil,,TEXAS,,5.84,5.84,,,,,,,650446800.000,,,,0,8.09,0,0,0,0,8.09,0,0,0,0,0,0,0,0,8.09,0,0,0,0,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97,0,5.97,0,0,0,0,0,0,0,0,0,5.97,5.97,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210594,18702,12624,EXXONMOBIL OIL CORPORATION,1795 BURT STREET,BEAUMONT,TX,77701,,HVL,,TEXAS,,80.11,80.11,,,,,,,,,585487800.000,,0,203.31,0,0,0,0,203.31,0,0,0,0,0,0,0,0,203.31,0,0,0,0,203.31,0,1.56,1.56,0,0,0,0,0,0,0,38.04,38.04,0,24.42,24.42,38.32,39.29,77.61,0.03,0,0.03,10.33,0,10.33,1.01,0,1.01,0.24,0,0.24,0,0,0,153.24,49.93,103.31,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210592,18699,12624,EXXONMOBIL OIL CORPORATION,1795 BURT STREET,BEAUMONT,TX,77701,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,18.3,18.3,,,,,,,,,,160333100.000,0,41.41,0,0,0,0,41.41,0,0,0,0,0,0,0,0,41.41,0,0,0,0,41.41,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,1.56,1.56,0,0.73,0.73,0.1,0,0.1,0,0,0,0.32,0,0.32,7.85,0,7.85,0,0,0,11.23,8.27,2.96,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210596,18704,12628,MOBIL  PIPE  LINE COMPANY,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,,Crude Oil,ILLINOIS,TEXAS,,21.05,21.05,,,,,,,1876131769.000,,,,0,58.72,0,0,0,0,58.72,0,0,0,0,0,0,0,0,58.72,0,0,0,0,58.72,0,0,0,0,1.56,1.56,0,0,0,0,1.93,1.93,0,0,0,0,29.92,29.92,0,0,0,0,0,0,0.21,0,0.21,0,0,0,0,0,0,33.62,0.21,33.41,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210599,18707,12628,MOBIL  PIPE  LINE COMPANY,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,,HVL,,TEXAS,,90.51,90.51,,,,,,,,,871245361.000,,0,135.4,0,0,0,0,135.4,0,0,0,0,0,0,0,0,135.4,0,0,0,0,135.4,0,0.16,0.16,0,0,0,0,0,0,0,19.41,19.41,0,0,0,0,32.76,32.76,2.31,0,2.31,0.82,0,0.82,9.88,0,9.88,0.01,0,0.01,0,0,0,65.35,13.02,52.33,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210597,18705,12628,MOBIL  PIPE  LINE COMPANY,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,,Refined and/or Petroleum Product (non-HVL),,ILLINOIS,,3.28,3.28,,,,,,,,,,90740818.000,0,3.28,0,0,0,0,3.28,0,0,0,0,0,0,0,0,3.28,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,2.37,0,0,0,0,0,0,0.29,0,0.29,0,0,0,0,0,0,2.66,0.29,2.37,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210589,18696,12634,EXXONMOBIL OIL CORPORATION,2775 GULF STATES ROAD,BEAUMONT,TX,77704,,HVL,,TEXAS,,61.01,61.01,,,,,,,,,180441756.000,,0,181.22,0,0,0,0,181.22,0,0,0,0,0,0,0,0,181.22,0,0,0,0,181.22,0,12.09,12.09,0,0,0,0,0,0,0.17,65.41,65.58,0,47.07,47.07,0,1.34,1.34,14.97,0,14.97,12.09,0,12.09,0.66,0,0.66,0.04,0,0.04,0,0,0,153.84,27.93,125.91,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
