DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20211025,42457,1456,"BISMARCK GAS SYSTEM, CITY OF",9 Executive Woods Ct,Belleville,,IL,62226,"924 CENTER ST., BOX 27",BISMARCK,,MO,63624,Natural Gas,MO,Municipal Owned,0,0,0,19,0,0,0,0,0,0,19,0,0,0,700,29,0,0,0,0,0,729,0,9,10,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,10,0,0,0,19,85,0,694,6,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,723,6,0,0,0,729,0,0,0,0,18.94,0,0,0,0,0.06,0,19,0,0,0,0,627,6,69,15,10,2,0,729,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,368,0,1,0,0,,Taylor Browne,agent,(618) 277-1520,(618) 277-1586,taylor@Usdi.us,INITIAL,3/12/2021,3/12/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210773,42184,1504,BLACKSTONE GAS CO,61 MAIN STREET,BLACKSTONE,,MA,01504-0162,61 MAIN STREET,BLACKSTONE,,MA,01504,Natural Gas,MA,Privately Owned,,,,,55,0,0,0,0,0,55,,,,,1499,0,0,0,0,0,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,35.4,3.3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16.3,35.4,3.3,0,0,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,251,12,0,0,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1236,251,12,0,0,1499,0,0,0,0,0,0,4.1,21.3,17,12.6,0,55,0,0,0,0,0,40,279,228,549,387,16,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,754,15,807,1365,1365,,James A Wojcik,operator,(508)883-9516,(508)883-9506,BlackstoneGasCo@aol.com,INITIAL,3/9/2021,3/9/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210384,41726,1520,"BLAKELY GAS DEPT, CITY OF",P.O Box 350,Blakely,Early,GA,39823,P O BOX 350,BLAKELY,,GA,39823,Natural Gas,GA,Municipal Owned,0,0,0,32,8.8,0,0,0,0,0,40.8,0,0,0,15,948,0,0,0,0,0,963,0,11,17,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.8,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,19.8,4,0,0,40.8,100,0,9,5,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,957,5,1,0,0,963,0,0,0,0,32,0,1,3,4,0.8,0,40.8,369,0,0,0,353,21,88,122,5,5,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1,124,0,0,Three Year Leak Surveys performed 2018-2020 indicated that the number of services and amount of mains were correct.,Billy Donaldson,agent,(912)309-2402,(912)384-6119,bdonaldson01@windstream.net,INITIAL,2/19/2021,2/19/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210451,41816,1536,"BLOOMFIELD MUNICIPAL GAS, CITY OF",201 West Walnut Street,Bloomfield,Davis,IA,52537,111 W. FRANKLIN ST,BLOOMFIELD,,IA,52537,Natural Gas,IA,Municipal Owned,,,,1.402,36.087,0,0,0,0,0,37.489,,,,,1204,0,0,0,0,0,1204,0,0,0.322,1.08,0,0,1.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.627,11.46,0,0,0,36.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24.627,11.782,1.08,0,0,37.489,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,18,0,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1186,18,0,0,0,1204,0,0,0,0,0.322,30.25,2.439,3.216,1.051,0.211,0,37.489,0,0,0,0,32,899,32,116,80,34,11,1204,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,3,0,517,10,216,1,3,,Todd Schumaker,Gas Superintendent,(641)664-9652,(641)664-2445,todd.schumaker@cityofbloomfield.org,INITIAL,2/24/2021,2/24/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210151,41438,1544,"BLOUNTSTOWN, CITY OF",20591 CENTRAL AVE W,BLOUNTSTOWN,,FL,32424,20591 W. CENTRAL AVE,BLOUNTSTOWN,,FL,32424,Natural Gas,FL,Municipal Owned,,,,38,3,0,0,0,0,0,41,,,,745,267,0,0,0,0,0,1012,0,28,7,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,7,3,0,0,41,85,0,741,1,1,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,5,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1003,6,1,0,0,1010,41,0,0,0,0,0,0,0,0,0,0,41,1010,0,0,0,0,0,0,0,0,0,0,1010,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,,,,2,465,2,36,0,0,,Connie Daniels,Operator,(850)674-5488,(850)674-8289,CDANIELS@BLOUNTSTOWN.ORG,INITIAL,1/29/2021,1/29/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20211034,42466,1560,CARDINAL NATURAL GAS COMPANY,4699 East Cumberland Rd,Bluefield,Mercer,WV,24701,220 WEST VALLEY ST. NW,ABINGDON,,VA,24210,Natural Gas,WV,Investor Owned,13.836,3.585,0,25.865,245.497,12.145,0,0,0,0,300.928,1776,740,7,564,7851,0,0,0,8,0,10946,0,6.713,8.232,11.964,16.377,0,43.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.736,2.039,1.37,0,12.145,0,0,0,0,0,0,0,1.97,133.969,85.945,23.551,0.062,0,245.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1.97,140.682,102.913,37.554,17.809,0,300.928,90,0,1824,1251,12,0,0,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371,1444,35,1,0,7851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,8,Combination of Steel and PE,0,0,0,0,0,0,0,0,8202,2696,47,1,0,10946,0,2.145,10,5.076,10.145,21.984,74.38,86.292,55.731,26.42,8.815,300.988,0,332,874,460,575,818,1908,2589,1908,1262,220,10946,15,,,,44,2,,1,14,1,3,7,,16,,,1,,,,,,,,7,1,3,7,,6,,,67,0,3,3,,1,2,,3060,219,1078,54,4281,"This report combined three OPID's (1512, 11888 & 1560) into one report for Cardinal Natural Gas Company.","Diogenes ""Dio"" Herrera",VP of Operations,(276) 525-0561,,DHERRERA@APPNATGAS.COM,INITIAL,3/12/2021,3/12/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20211332,42969,1568,BLUFORD MUNICIPAL GAS SYSTEM,po box 140 1005 w 4th,bluford,,IL,62814,PO BOX 140  1005 W 4TH,BLUFORD,,IL,62814,Natural Gas,IL,Municipal Owned,0,0,0,21,15,0,0,0,0,0,36,0,0,0,406,150,0,0,0,0,0,556,0,14,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,13,0,0,0,36,100,0,397,9,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,4,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,543,13,0,0,0,556,0,0,0,0,20,0,0,3,12,1,0,36,0,0,0,0,490,0,0,18,46,2,0,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.73,1,,,,1,251,0,160,0,2,,robert buttrum,operator,(618) 732-8773,(618) 732-0122,bluford@mvn.net,SUPPLEMENTAL,3/16/2021,4/6/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210320,41660,1584,BOAZ GAS BOARD,PO BOX 594 138 NORTH MAIN STREET,BOAZ,,AL,35957,PO BOX 594,BOAZ,,AL,35957,Natural Gas,AL,Municipal Owned,0,0,0,172.166,154.073,0,0,0,0,0,326.239,0,0,0,832,4174,0,0,0,0,0,5006,0,62.166,75,35,0,0,172.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.073,14,6,0,0,154.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,196.239,89,41,0,0,326.239,277,0,809,21,2,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,29,0,0,0,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4954,50,2,0,0,5006,0,0,0,20,25,24,36,87,70,63.841,0.398,326.239,0,0,0,333,608,913,796,1164,494,697,1,5006,2,0,7,0,1,0,0,0,0,0,16,4,2,9,1,0,0,0,7,0,0,0,0,0,0,0,16,1,0,0,0,0,2,0,2.07,23,16,6,1,0,1396,67,767,1,19,,Ryan Ashley,Agent,(256)593-6764,,ryan@boazgasboard.com,SUPPLEMENTAL,2/16/2021,2/17/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210565,41962,1592,"BOERNE UTILITY, CITY OF",447 N. MAIN ST.,BOERNE,Kendall,TX,78006,447 N. MAIN ST.,BOERNE,,TX,78006,Natural Gas,TX,Municipal Owned,0,0,0,26.36,56.42,0,0,0,0,0,82.78,0,0,0,860,2458,0,0,0,0,0,3318,0,19.435,3.54,3.38,0,0,26.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.16,11.21,19.05,0,0,56.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45.595,14.75,22.43,0,0,82.775,70,0,93,767,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412,45,1,0,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2505,812,1,0,0,3318,0,0,8.9,3.92,12.84,3.92,0,2.92,23.06,24.63,2.59,82.78,621,0,0,0,0,332,106,85,251,1611,312,3318,0,0,1,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3.4,10,4,1,5,0,4050,308,2093,3,42,,Crystal Barrera,Regulatory Svcs Administrator,(830)248-1538,(830)248-1326,cbarrera@boerne-tx.gov,INITIAL,3/1/2021,3/1/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210177,41481,1616,BOLIVAR GAS DEPT,211 North Washington 502 East Jackson ST,Bolivar,Hardeman,TN,38008,502 EAST JACKSON ST.,BOLIVAR,,TN,38008,Natural Gas,TN,Municipal Owned,0,0,0,107,266,0,0,0,0,0,373,0,0,0,2336,4761,0,0,0,0,0,7097,0,37,23,47,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,48,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,255,71,47,0,0,373,150,0,2311,22,2,1,0,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4756,5,0,0,0,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7067,27,2,1,0,7097,0,0,0,43,16,11,50,196,20,31,6,373,0,0,0,1002,710,215,1158,2577,882,494,59,7097,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,2,2,0,1032,52,2071,0,15,,Cliff Henson,operator,(731) 658-5894,(731) 658-7046,chenson.cityofbolivar@gmail.com,INITIAL,2/2/2021,2/2/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20211151,42587,1622,"BOOKER GAS CO, CITY OF","222 S. Main St., P.O Box M, Booker Texas 79005",City,Lipscomb,TX,79005,222 S. MAIN STREET,BOOKER,,TX,79005,Natural Gas,TX,Municipal Owned,0,0,0.004,0,10,0,0,0,0,0,10.004,0,0,0,0,680,0,0,0,0,0,680,0,0,0.004,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,5.004,0,0,0,10.004,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,15,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,665,15,0,0,0,680,0,0,0,0,0.004,0,10,0,0,0,0,10.004,0,0,0,0,0,0,645,0,17,18,0,680,,,2,,,,,,,,1,2,,,,,,,2,,,,,,,,1,2,,,,,0,0,0.05,3,0,0,3,0,40,0,28,0,0,,Guillermo Estrada,operator,(806) 658-4579,(806) 658-9627,publicworks@bookertx.net,INITIAL,3/12/2021,3/12/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210751,42161,1624,BOONEVILLE MUNICIPAL GAS SYSTEM,P O BOX 27 200 N COLLEGE STREET,BOONEVILLE,Prentiss,MS,38829,200 N. COLLEGE STREET,BOONEVILLE,,MS,38829,Natural Gas,MS,Municipal Owned,,,,94,256,0,0,0,0,0,350,,,,1993,4831,0,0,0,0,0,6824,0,60,19,15,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,42,4,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,270,61,19,0,0,350,90,0,1964,29,0,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4636,193,1,1,0,4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6600,222,1,1,0,6824,0,0,0,110,100,10,18,50,7,55,0,350,0,0,0,2469,2000,100,552,627,496,580,0,6824,,,4,,,,,,,,20,,,,,13,,,4,,,,,,,,20,,,,,13,47,0,8.54,23,7,11,3,2,2354,57,710,0,3,,Lisa Stennett,Utility Office Manager,(662)728-6250,(662)728-1505,lisa@booneville-ms.gov,INITIAL,3/8/2021,3/8/2021,7100.1-1 (Rev. 10-2018)
