DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2018,20190172,37567,2788,"CORINTH GAS DEPT, CITY OF",305 W. WALDRON STREET,CORINTH,Alcorn,MS,38834,305 W. WALDRON STREET,CORINTH,,MS,38834,Natural Gas,MS,Municipal Owned,0,0,0,40,313,0,1,0,0,0,354,0,0,0,1168,7158,0,0,0,0,0,8326,0,18,11,11,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,77,25,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,229,88,37,0,0,354,138,0,1159,6,2,1,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7136,22,0,0,0,7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8295,28,2,1,0,8326,62,0,0,0,0,0,36,194,36,26,,354,3960,0,0,0,0,0,408,2654,856,448,,8326,0,0,1,0,1,13,0,0,4,0,19,2,0,10,0,1,0,0,1,0,0,6,0,0,2,0,13,2,0,2,0,1,2,0,1.01,20,4,9,7,0,2551,111,1913,1,2,,Bill Caldwell,Comptroller,(662) 286-2263,(662)286-1330,billcald@bellsouth.net,INITIAL,2/26/2019,2/26/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190474,38602,2792,CORN GAS DEPT,213 W. MAIN P.O. BOX 68,CORN,,OK,73024,213 WEST MAIN ST,CORN,,OK,73024,Natural Gas,OK,Municipal Owned,0,0,0,5,2.5,0,0,0,0,0,7.5,0,0,0,187,30,0,0,0,0,0,217,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.5,0,0,0,0,7.5,7,0,0,187,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,217,0,0,0,217,0,0,0,0,4,1,2.5,0,0,0,,7.5,0,0,0,0,135,60,19,0,2,1,,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11,0,0,0,0,0,51,0,0,0,0,Updated oversight for service line length and active leaks in gas system.,Sandy Schmidt,operator,(580) 343-2255,(580) 343-2729,townofcorn@gmail.com,SUPPLEMENTAL,3/8/2019,3/28/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190244,37645,2796,CORNING MUNICIPAL UTILITIES,501 BENTON AVENUE,CORNING,,IA,50841,501 BENTON AVENUE,CORNING,,IA,50841,Natural Gas,IA,Municipal Owned,0,0,0,20,4,0,0,0,0,0,24,0,0,0,758,120,0,0,0,0,0,878,0,13,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,7,0,0,0,24,60,0,734,24,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,849,29,0,0,0,878,0,0,0,0,20,0,0,0,3,1,,24,0,0,0,0,764,0,0,33,36,42,,875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,7,48,0,8,,Timothy Larsen,operator,(641)322-3920,,tim@corningmu.com,INITIAL,3/1/2019,3/1/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20199169,37170,2800,CORNING NATURAL GAS CORP,330 West William Street,Corning,,NY,14830,330 W. WILLIAM STREET,CORNING,,NY,14830,Natural Gas,NY,Investor Owned,42.68,28.42,8.88,113.39,231.06,0,0,0,0,0,424.43,629,20,0,1367,11314,0,0,0,822,0,14152,0,22.98,58.51,59.94,45.64,6.3,193.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.99,59.49,38.19,5.39,0,231.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,150.97,118,98.13,51.03,6.3,424.43,59,769,484,747,14,2,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,9880,381,19,3,0,11314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,822,unknown,0,0,0,0,0,0,0,2622,10364,1128,33,5,0,14152,6.4,18.06,1.6,56.15,71.56,23.15,37.6,45.01,59.9,104.99,,424.42,1599,572,0,276,737,669,1185,1787,2853,4474,,14152,38,,5,,2,,,5,38,,10,,17,,,4,6,,5,,1,,,0,19,,10,,4,,,0,115,0,0,16,4,2,10,,5010,250,5014,0,4500,,Matt Cook,agent,(607) 936-3755,(607) 962-2844,mcook@corninggas.com,INITIAL,2/4/2019,2/4/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190247,37648,2804,"CORONA GAS SYSTEM, VILLAGE OF",PO BOX 37,CORONA,,NM,88318,PO BOX 37 - MAIN ST HWY 54,CORONA,,NM,88318,Natural Gas,NM,Municipal Owned,0,0,,15,0.215,0,0,0,0,0,15.215,0,0,,138,8,0,0,0,0,0,146,0,3,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3.215,12,0,0,0,15.215,80,0,137,1,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,145,1,0,0,0,146,0,0,0,0,15,0,0,0,0.215,0,,15.215,0,0,0,0,138,0,0,0,7,1,,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,,Kyle Davis,operator,(575)512-6510,(575) 849-5512,coronapublicworks@plateautel.net,INITIAL,3/1/2019,3/1/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190847,38294,2812,"CORPUS CHRISTI, CITY OF - GAS DIV",4225 S. PORT AVE,CORPUS CHRISTI,Nueces,TX,78415,4225 SOUTH PORT AVENUE,CORPUS CHRISTI,,TX,78415,Natural Gas,TX,Municipal Owned,0,0,0,1167.076,313.691,0,0,0,0,0,1480.767,0,0,0,47243,12756,0,0,664,0,0,60663,0,600.459,232.02,258.241,51.939,24.417,1167.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.155,21.077,2.459,0,0,313.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,890.614,253.097,260.7,51.939,24.417,1480.767,12,0,40820,6262,158,3,0,47243,0,0,0,0,0,0,0,0,664,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12352,401,3,0,0,12756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53836,6663,161,3,0,60663,1284.569,0,0,0,0,1,3.938,10,80,101.261,,1480.768,44977,0,0,0,0,0,3127,2964,4157,5438,,60663,30,3,32,0,5,4,3,0,136,51,57,23,7,136,13,0,1,0,29,0,0,0,0,0,0,6,34,3,0,0,0,0,5,0,5.2,68,19,14,35,0,29419,840,6056,11,31,,Jesse Cantu,Assistant Director,(361) 885-6941,(361) 853-3200,jessecantu@cctexas.com,INITIAL,3/14/2019,3/14/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20191217,39065,2824,COTULLA MUNICIPAL GAS SYSTEM,117 N. Front Street,Cotulla,,TX,78014,117 N. FRONT STREET,COTULLA,,TX,78014,Natural Gas,TX,Municipal Owned,0,0,0,37,6.25,0,0,0,0,0,43.25,0,0,0,727,47,0,0,0,0,0,774,0,12,25,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.75,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14.5,28.75,0,0,0,43.25,17,0,712,15,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,13,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,721,40,13,0,0,774,0,0,0,0,37,0,0,0,4,2,,43,0,0,0,0,685,22,13,1,15,38,,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,333,0,3,2,774,,Juan Velasquez,operator,(830) 879-5803,(830) 879-3285,jvelasquez95@yahoo.com,INITIAL,11/12/2019,11/12/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190037,37407,2853,"COVINGTON GAS DEPT, CITY OF",200 West Washington,Covington,Tipton,TN,38019,300 SOUTH COLLEGE,COVINGTON,,TN,38019,Natural Gas,TN,Municipal Owned,,,2,48,31,0,0,0,0,0,81,,,,1550,2005,0,0,0,0,0,3555,0,25,23,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54,25,2,0,0,81,50,0,1321,201,27,1,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,15,4,0,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3307,216,31,1,0,3555,0,18,2,5,8,11,11,22,4,0,,81,0,470,394,419,160,718,177,730,273,214,,3555,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1.58,1,0,0,1,0,1089,17,256,0,1571,,Calvin Johnson,Utility Manager,(901) 476-0583,(901)475-6184,cjohnson@covingtontn.com,INITIAL,2/20/2019,2/20/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20199198,37213,2856,"COVINGTON GAS DEPT, TOWN OF",P.O. Box 78,Covington,Garfield,OK,73730,3RD & MAIN,COVINGTON,,OK,73730,Natural Gas,OK,Municipal Owned,0,0,0,0,6,0,0,0,0,,6,,0,0,0,327,0,0,0,0,,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,2,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,4,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,323,4,0,0,0,327,0,0,0,0,0,0,6,0,0,0,,6,76,0,0,0,0,0,245,0,4,2,,327,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,2.8,0,0,0,0,0,601,1,9,0,0,,Mike Schram,operator,(580) 864-7428,(580) 864-7746,mraverys@pldi.net,INITIAL,2/6/2019,2/6/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190147,37537,2860,"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF",2194 EMORY STREET P.O. BOX 1527,COVINGTON,NEWTON,GA,30014,2194 EMORY STREET,COVINGTON,,GA,30014,Natural Gas,GA,Municipal Owned,,,,249.11,79.53,0,0,0,0,0,328.64,,,,6423,2723,0,0,0,0,0,9146,0,142.31,57.7,49.1,0,0,249.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.36,26.77,0.4,0,0,79.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,194.67,84.47,49.5,0,0,328.64,100,0,6407,12,4,0,0,6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721,2,0,0,0,2723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9128,14,4,0,0,9146,0,0,0,137.11,38.6,21,11,25.9,81.4,13.63,,328.64,0,0,0,1552,1810,1575,755,805,2337,312,,9146,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5,1,0,1,0,0,6499,97,460,0,0,"This report was submitted by Wade Sharpe with the Municipal Gas Authority of Georgia with information provided by Mike Jewell, Natural Gas Director, City of Covington.",Wade Sharpe,Regulatory compliance Analyst,(404)710-0605,(770) 819-2939,wsharpe@gasauthority.com,INITIAL,2/26/2019,2/26/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20191117,38614,2868,"CREAL SPRINGS GAS UTILITY, CITY OF",507 East Walnut  PO Box 417,Creal Springs,,IL,62922,507 EAST WALNUT   PO BOX 417,CREAL SPRINGS,,IL,62922,Natural Gas,IL,Municipal Owned,0,0,0,9,0,0,0,0,0,0,9,0,0,0,1,181,0,0,0,0,0,182,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,3,0,0,0,9,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,181,1,0,0,0,182,0,0,0,0,9,0,0,0,0,0,,9,0,0,0,0,23,0,0,2,68,89,,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,107,0,101,0,0,"This report was done on behalf of Creal Springs, IL with the information given from billing and records. The city hall number is 618-996-2311 for any related questions.",Taylor Browne,agent,(618) 277-1520,,taylor@usdi.us,INITIAL,3/29/2019,3/29/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20199270,37293,2872,CRESCENT CITY NATURAL GAS,3 N. Summit St.,Crescent City,Putnam,FL,32112,3 NORTH SUMMIT STREET,CRESCENT CITY,,FL,32113,Natural Gas,FL,Municipal Owned,,,,87.5,42.5,0,0,0,0,0,130,,,,352,1406,0,0,0,0,0,1758,0,64,21.5,2,0,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,3.5,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,102,22.5,5.5,0,0,130,70,0,352,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,12,0,0,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1746,12,0,0,0,1758,0,0,0,0,82,40,2,2,0,4,,130,0,0,0,0,959,219,195,197,47,141,,1758,0,0,3,2,1,2,0,0,0,2,8,4,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,11,6,3,2,0,1015,16,125,1,2,,David Frank,operator,(386) 698-1486,(386) 698-3467,ccng@crescentcity-fl.com,INITIAL,2/12/2019,2/12/2019,7100.1-1 (Rev. 10-2018)
